split,subject,pipeline,decode_mode,n,accuracy,balanced_accuracy,macro_f1,config_id,resample_tag,stage1_id,stage2_id,decoder_id
train_loso,63,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.4444444444444444,0.4444444444444444,0.4444444444444444,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,7,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6388888888888888,0.638888888888889,0.638888888888889,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,9,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.7222222222222222,0.7222222222222222,0.7222222222222222,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,10,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6388888888888888,0.638888888888889,0.638888888888889,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,14,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6388888888888888,0.6388888888888888,0.6388888888888888,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,19,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.3888888888888889,0.3888888888888889,0.3888888888888889,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,35,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,38,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,39,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6388888888888888,0.638888888888889,0.638888888888889,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,40,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5277777777777778,0.5277777777777778,0.5277777777777778,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,61,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5555555555555556,0.5555555555555556,0.5555555555555556,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,62,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.5,0.5,0.5,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
validation,65,truncate1022|xgb_subject_z|resp_all_robust|split_topk,split_topk,36,0.6666666666666666,0.6666666666666666,0.6666666666666666,truncate1022|xgb_subject_z|resp_all_robust|split_topk,truncate1022,xgb_subject_z,resp_all_robust,split_topk
train_loso,1,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,joint_weighted,36,0.7222222222222222,0.7222222222222222,0.7222222222222222,truncate1022|xgb_subject_z|resp_all_std|joint_weighted,truncate1022,xgb_subject_z,resp_all_std,joint_weighted
